t,q0,q1,q2,q3,q4,q5,eig0,eig1,eig2,eig3,eig4,eig5,vcmd0,vcmd1,vcmd2,vcmd3,vcmd4,vcmd5,vreal0,vreal1,vreal2,vreal3,vreal4,vreal5
58.853,0.60648,-1.23586,2.11087,-2.25379,-1.59529,0.62804,0.12588,0.16347,0.24494,1.00834,2.24794,3.66712,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00446,0.02751,0.00092,0.00373,-0.00234,-0.00422
58.904,0.60500,-1.23679,2.11218,-2.25403,-1.59561,0.62678,0.12578,0.16322,0.24472,1.00833,2.24731,3.66640,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00444,0.02749,0.00091,0.00372,-0.00234,-0.00423
58.955,0.60323,-1.23790,2.11374,-2.25433,-1.59599,0.62525,0.12567,0.16292,0.24447,1.00833,2.24655,3.66554,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00442,0.02747,0.00090,0.00372,-0.00233,-0.00425
59.006,0.60146,-1.23901,2.11530,-2.25462,-1.59637,0.62373,0.12555,0.16262,0.24421,1.00833,2.24579,3.66469,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00440,0.02745,0.00089,0.00371,-0.00233,-0.00426
59.057,0.59999,-1.23994,2.11660,-2.25487,-1.59669,0.62246,0.12545,0.16238,0.24399,1.00833,2.24516,3.66399,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00438,0.02743,0.00088,0.00371,-0.00233,-0.00428
59.108,0.59822,-1.24105,2.11816,-2.25516,-1.59707,0.62094,0.12533,0.16208,0.24374,1.00833,2.24441,3.66314,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00436,0.02741,0.00087,0.00370,-0.00232,-0.00429
59.159,0.59674,-1.24197,2.11945,-2.25541,-1.59739,0.61967,0.12522,0.16184,0.24353,1.00833,2.24378,3.66244,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00435,0.02739,0.00086,0.00370,-0.00232,-0.00431
59.211,0.59496,-1.24307,2.12100,-2.25570,-1.59777,0.61815,0.12510,0.16154,0.24328,1.00833,2.24303,3.66160,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00433,0.02737,0.00085,0.00370,-0.00231,-0.00432
59.262,0.59348,-1.24399,2.12229,-2.25595,-1.59809,0.61688,0.12500,0.16130,0.24307,1.00833,2.24241,3.66091,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00431,0.02735,0.00085,0.00369,-0.00231,-0.00434
59.312,0.59200,-1.24490,2.12357,-2.25619,-1.59841,0.61560,0.12489,0.16106,0.24287,1.00833,2.24179,3.66021,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00429,0.02733,0.00084,0.00369,-0.00230,-0.00435
59.363,0.59022,-1.24600,2.12511,-2.25648,-1.59880,0.61408,0.12476,0.16077,0.24262,1.00832,2.24104,3.65939,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00428,0.02731,0.00083,0.00368,-0.00230,-0.00436
59.414,0.58844,-1.24710,2.12664,-2.25678,-1.59919,0.61255,0.12463,0.16048,0.24238,1.00832,2.24030,3.65856,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00426,0.02728,0.00082,0.00368,-0.00229,-0.00438
59.465,0.58695,-1.24801,2.12792,-2.25702,-1.59951,0.61128,0.12452,0.16024,0.24218,1.00832,2.23968,3.65788,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00424,0.02726,0.00081,0.00368,-0.00229,-0.00439
59.516,0.58517,-1.24910,2.12945,-2.25731,-1.59990,0.60975,0.12439,0.15996,0.24194,1.00832,2.23895,3.65706,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00422,0.02724,0.00080,0.00367,-0.00228,-0.00441
59.566,0.58338,-1.25019,2.13097,-2.25760,-1.60029,0.60822,0.12425,0.15967,0.24170,1.00832,2.23821,3.65625,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00420,0.02722,0.00079,0.00367,-0.00228,-0.00443
59.617,0.58189,-1.25109,2.13224,-2.25785,-1.60061,0.60695,0.12414,0.15943,0.24151,1.00832,2.23760,3.65557,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00419,0.02720,0.00078,0.00366,-0.00227,-0.00444
59.668,0.58010,-1.25217,2.13375,-2.25814,-1.60100,0.60542,0.12401,0.15915,0.24128,1.00832,2.23687,3.65476,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00417,0.02717,0.00078,0.00366,-0.00227,-0.00445
59.719,0.57861,-1.25307,2.13502,-2.25838,-1.60132,0.60414,0.12389,0.15891,0.24108,1.00831,2.23626,3.65409,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00416,0.02715,0.00077,0.00366,-0.00227,-0.00447
59.770,0.57682,-1.25415,2.13653,-2.25867,-1.60171,0.60261,0.12375,0.15863,0.24085,1.00831,2.23553,3.65329,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00414,0.02713,0.00076,0.00365,-0.00226,-0.00448
59.821,0.57502,-1.25523,2.13803,-2.25896,-1.60211,0.60108,0.12361,0.15835,0.24063,1.00831,2.23481,3.65250,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00412,0.02711,0.00075,0.00365,-0.00226,-0.00450
59.873,0.57323,-1.25630,2.13953,-2.25925,-1.60250,0.59954,0.12347,0.15807,0.24040,1.00831,2.23408,3.65170,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00410,0.02708,0.00074,0.00364,-0.00225,-0.00451
59.924,0.57173,-1.25720,2.14078,-2.25950,-1.60283,0.59827,0.12335,0.15784,0.24022,1.00831,2.23348,3.65105,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00409,0.02706,0.00073,0.00364,-0.00225,-0.00453
59.975,0.56994,-1.25827,2.14228,-2.25979,-1.60322,0.59673,0.12320,0.15756,0.24000,1.00831,2.23276,3.65026,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00407,0.02704,0.00072,0.00363,-0.00224,-0.00454
60.026,0.56874,-1.25898,2.14327,-2.25998,-1.60348,0.59571,0.12311,0.15738,0.23985,1.00831,2.23229,3.64974,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00406,0.02702,0.00072,0.00363,-0.00224,-0.00455
60.078,0.56694,-1.26004,2.14476,-2.26027,-1.60388,0.59417,0.12296,0.15710,0.23963,1.00831,2.23157,3.64896,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00404,0.02700,0.00071,0.00363,-0.00223,-0.00457
60.128,0.56544,-1.26093,2.14600,-2.26051,-1.60420,0.59289,0.12283,0.15688,0.23945,1.00830,2.23097,3.64831,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00403,0.02698,0.00070,0.00362,-0.00223,-0.00458
60.179,0.56363,-1.26199,2.14748,-2.26080,-1.60460,0.59136,0.12269,0.15660,0.23924,1.00830,2.23026,3.64754,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00401,0.02695,0.00069,0.00362,-0.00223,-0.00459
60.230,0.56183,-1.26305,2.14896,-2.26108,-1.60500,0.58982,0.12253,0.15633,0.23903,1.00830,2.22955,3.64677,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00400,0.02693,0.00068,0.00362,-0.00222,-0.00461
60.281,0.56032,-1.26393,2.15018,-2.26133,-1.60533,0.58854,0.12241,0.15610,0.23885,1.00830,2.22896,3.64613,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00398,0.02691,0.00068,0.00361,-0.00222,-0.00462
60.332,0.55852,-1.26498,2.15166,-2.26161,-1.60572,0.58700,0.12225,0.15583,0.23864,1.00830,2.22826,3.64537,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00397,0.02688,0.00067,0.00361,-0.00221,-0.00464
60.383,0.55671,-1.26603,2.15312,-2.26190,-1.60612,0.58546,0.12210,0.15556,0.23844,1.00830,2.22755,3.64461,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00395,0.02686,0.00066,0.00361,-0.00221,-0.00465
60.434,0.55520,-1.26691,2.15434,-2.26214,-1.60645,0.58418,0.12197,0.15534,0.23827,1.00830,2.22697,3.64398,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00394,0.02684,0.00065,0.00360,-0.00221,-0.00466
60.484,0.55369,-1.26778,2.15556,-2.26238,-1.60679,0.58290,0.12184,0.15511,0.23810,1.00829,2.22639,3.64336,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00393,0.02682,0.00065,0.00360,-0.00220,-0.00468
60.534,0.55218,-1.26865,2.15677,-2.26262,-1.60712,0.58161,0.12171,0.15489,0.23793,1.00829,2.22580,3.64273,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00391,0.02679,0.00064,0.00360,-0.00220,-0.00469
60.586,0.55097,-1.26934,2.15774,-2.26281,-1.60738,0.58059,0.12160,0.15471,0.23780,1.00829,2.22534,3.64223,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00390,0.02678,0.00063,0.00359,-0.00220,-0.00470
60.637,0.54977,-1.27004,2.15870,-2.26300,-1.60765,0.57956,0.12150,0.15454,0.23766,1.00829,2.22488,3.64174,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00389,0.02676,0.00063,0.00359,-0.00219,-0.00471
60.688,0.54825,-1.27090,2.15991,-2.26324,-1.60798,0.57827,0.12137,0.15432,0.23750,1.00829,2.22430,3.64112,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00388,0.02674,0.00062,0.00359,-0.00219,-0.00472
60.739,0.54674,-1.27177,2.16111,-2.26348,-1.60832,0.57699,0.12123,0.15410,0.23734,1.00829,2.22372,3.64051,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00387,0.02672,0.00062,0.00359,-0.00219,-0.00473
60.790,0.54523,-1.27263,2.16231,-2.26371,-1.60865,0.57570,0.12110,0.15388,0.23718,1.00829,2.22315,3.63989,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00386,0.02670,0.00061,0.00358,-0.00218,-0.00475
60.841,0.54341,-1.27366,2.16375,-2.26400,-1.60906,0.57416,0.12093,0.15361,0.23698,1.00828,2.22246,3.63916,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00384,0.02667,0.00060,0.00358,-0.00218,-0.00476
60.892,0.54189,-1.27452,2.16495,-2.26423,-1.60939,0.57287,0.12080,0.15340,0.23683,1.00828,2.22188,3.63856,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00383,0.02665,0.00059,0.00358,-0.00218,-0.00477
60.943,0.54037,-1.27537,2.16614,-2.26447,-1.60973,0.57159,0.12066,0.15318,0.23667,1.00828,2.22131,3.63795,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00382,0.02663,0.00059,0.00357,-0.00217,-0.00478
60.994,0.53855,-1.27640,2.16756,-2.26476,-1.61013,0.57004,0.12050,0.15292,0.23648,1.00828,2.22063,3.63723,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00380,0.02660,0.00058,0.00357,-0.00217,-0.00480
61.044,0.53673,-1.27742,2.16898,-2.26504,-1.61054,0.56850,0.12033,0.15266,0.23630,1.00828,2.21995,3.63651,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00379,0.02658,0.00057,0.00357,-0.00216,-0.00481
61.095,0.53520,-1.27827,2.17017,-2.26527,-1.61087,0.56721,0.12019,0.15244,0.23615,1.00828,2.21939,3.63592,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00378,0.02655,0.00057,0.00356,-0.00216,-0.00483
61.146,0.53368,-1.27912,2.17134,-2.26551,-1.61121,0.56592,0.12005,0.15223,0.23600,1.00828,2.21882,3.63533,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00377,0.02653,0.00056,0.00356,-0.00216,-0.00484
61.196,0.53186,-1.28013,2.17276,-2.26579,-1.61162,0.56437,0.11988,0.15197,0.23582,1.00827,2.21815,3.63462,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00375,0.02651,0.00055,0.00356,-0.00215,-0.00485
61.247,0.53033,-1.28098,2.17393,-2.26603,-1.61196,0.56308,0.11974,0.15176,0.23567,1.00827,2.21758,3.63403,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00374,0.02648,0.00055,0.00355,-0.00215,-0.00486
61.298,0.52881,-1.28182,2.17510,-2.26626,-1.61229,0.56179,0.11960,0.15155,0.23552,1.00827,2.21702,3.63345,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00373,0.02646,0.00054,0.00355,-0.00215,-0.00487
61.349,0.52697,-1.28283,2.17650,-2.26654,-1.61270,0.56024,0.11943,0.15129,0.23535,1.00827,2.21636,3.63275,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00372,0.02644,0.00053,0.00355,-0.00214,-0.00489
61.400,0.52514,-1.28383,2.17789,-2.26683,-1.61311,0.55869,0.11925,0.15104,0.23518,1.00827,2.21569,3.63206,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00371,0.02641,0.00053,0.00354,-0.00214,-0.00490
61.451,0.52361,-1.28467,2.17905,-2.26706,-1.61345,0.55740,0.11911,0.15083,0.23503,1.00827,2.21513,3.63148,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00370,0.02639,0.00052,0.00354,-0.00214,-0.00491
61.502,0.52208,-1.28550,2.18021,-2.26729,-1.61379,0.55611,0.11896,0.15062,0.23489,1.00826,2.21458,3.63091,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00369,0.02636,0.00051,0.00354,-0.00213,-0.00493
61.553,0.52025,-1.28650,2.18159,-2.26757,-1.61420,0.55456,0.11879,0.15037,0.23473,1.00826,2.21392,3.63023,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00367,0.02634,0.00051,0.00354,-0.00213,-0.00494
61.603,0.51902,-1.28716,2.18251,-2.26776,-1.61448,0.55352,0.11867,0.15020,0.23461,1.00826,2.21348,3.62977,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00367,0.02632,0.00050,0.00353,-0.00213,-0.00495
61.654,0.51719,-1.28816,2.18389,-2.26804,-1.61489,0.55197,0.11850,0.14995,0.23445,1.00826,2.21282,3.62910,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00366,0.02629,0.00050,0.00353,-0.00212,-0.00496
61.705,0.51535,-1.28915,2.18526,-2.26832,-1.61530,0.55042,0.11832,0.14970,0.23429,1.00826,2.21216,3.62842,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00364,0.02627,0.00049,0.00353,-0.00212,-0.00498
61.755,0.51350,-1.29014,2.18663,-2.26859,-1.61571,0.54887,0.11814,0.14946,0.23413,1.00825,2.21151,3.62775,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00363,0.02624,0.00048,0.00352,-0.00212,-0.00499
61.807,0.51197,-1.29096,2.18777,-2.26883,-1.61605,0.54757,0.11800,0.14925,0.23400,1.00825,2.21096,3.62720,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00362,0.02622,0.00048,0.00352,-0.00211,-0.00500
61.858,0.51013,-1.29194,2.18913,-2.26910,-1.61646,0.54602,0.11782,0.14900,0.23384,1.00825,2.21031,3.62653,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00361,0.02619,0.00047,0.00352,-0.00211,-0.00501
61.908,0.50828,-1.29292,2.19049,-2.26938,-1.61688,0.54446,0.11764,0.14876,0.23368,1.00825,2.20966,3.62587,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00360,0.02616,0.00046,0.00352,-0.00211,-0.00503
61.959,0.50674,-1.29374,2.19161,-2.26961,-1.61722,0.54317,0.11749,0.14855,0.23356,1.00825,2.20912,3.62533,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00359,0.02614,0.00046,0.00351,-0.00210,-0.00504
62.010,0.50489,-1.29471,2.19296,-2.26989,-1.61764,0.54161,0.11731,0.14831,0.23340,1.00825,2.20848,3.62468,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00358,0.02611,0.00045,0.00351,-0.00210,-0.00505
62.061,0.50335,-1.29552,2.19408,-2.27012,-1.61798,0.54031,0.11716,0.14811,0.23328,1.00824,2.20794,3.62414,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00357,0.02609,0.00045,0.00351,-0.00210,-0.00506
62.112,0.50181,-1.29633,2.19520,-2.27035,-1.61833,0.53902,0.11701,0.14790,0.23315,1.00824,2.20741,3.62360,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00357,0.02607,0.00044,0.00351,-0.00210,-0.00507
62.164,0.49996,-1.29730,2.19654,-2.27062,-1.61874,0.53746,0.11682,0.14766,0.23301,1.00824,2.20677,3.62295,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00356,0.02604,0.00044,0.00350,-0.00209,-0.00509
62.215,0.49873,-1.29794,2.19743,-2.27080,-1.61902,0.53642,0.11670,0.14750,0.23291,1.00824,2.20634,3.62253,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00355,0.02602,0.00043,0.00350,-0.00209,-0.00510
62.265,0.49718,-1.29874,2.19854,-2.27103,-1.61937,0.53512,0.11655,0.14730,0.23279,1.00824,2.20581,3.62200,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00354,0.02600,0.00043,0.00350,-0.00209,-0.00511
62.316,0.49533,-1.29970,2.19986,-2.27131,-1.61979,0.53356,0.11637,0.14706,0.23265,1.00823,2.20518,3.62136,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00353,0.02597,0.00042,0.00350,-0.00208,-0.00512
62.367,0.49378,-1.30050,2.20096,-2.27153,-1.62013,0.53226,0.11621,0.14686,0.23253,1.00823,2.20465,3.62084,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00353,0.02595,0.00042,0.00349,-0.00208,-0.00513
62.418,0.49193,-1.30146,2.20228,-2.27181,-1.62055,0.53070,0.11603,0.14662,0.23239,1.00823,2.20402,3.62021,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00352,0.02592,0.00041,0.00349,-0.00208,-0.00514
62.468,0.49007,-1.30241,2.20360,-2.27208,-1.62097,0.52914,0.11585,0.14639,0.23225,1.00823,2.20339,3.61959,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00351,0.02590,0.00041,0.00349,-0.00208,-0.00516
62.518,0.48852,-1.30320,2.20469,-2.27231,-1.62132,0.52784,0.11569,0.14619,0.23214,1.00823,2.20287,3.61908,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00350,0.02587,0.00040,0.00349,-0.00207,-0.00517
62.570,0.48666,-1.30415,2.20599,-2.27258,-1.62174,0.52628,0.11551,0.14595,0.23200,1.00822,2.20224,3.61846,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00349,0.02585,0.00040,0.00348,-0.00207,-0.00518
62.621,0.48511,-1.30493,2.20708,-2.27280,-1.62209,0.52498,0.11535,0.14576,0.23189,1.00822,2.20172,3.61795,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00349,0.02582,0.00039,0.00348,-0.00207,-0.00519
62.671,0.48356,-1.30572,2.20816,-2.27303,-1.62244,0.52368,0.11520,0.14556,0.23178,1.00822,2.20120,3.61744,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00348,0.02580,0.00039,0.00348,-0.00207,-0.00520
62.723,0.48170,-1.30666,2.20946,-2.27330,-1.62286,0.52211,0.11501,0.14533,0.23165,1.00822,2.20058,3.61684,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00347,0.02577,0.00038,0.00348,-0.00206,-0.00521
62.773,0.48014,-1.30744,2.21053,-2.27352,-1.62321,0.52081,0.11486,0.14513,0.23155,1.00822,2.20007,3.61634,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00347,0.02575,0.00038,0.00347,-0.00206,-0.00523
62.824,0.47859,-1.30822,2.21160,-2.27375,-1.62356,0.51951,0.11470,0.14494,0.23144,1.00822,2.19955,3.61584,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00346,0.02573,0.00037,0.00347,-0.00206,-0.00524
62.874,0.47703,-1.30900,2.21267,-2.27397,-1.62391,0.51820,0.11454,0.14474,0.23134,1.00821,2.19904,3.61534,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00345,0.02570,0.00037,0.00347,-0.00206,-0.00525
62.925,0.47548,-1.30977,2.21374,-2.27420,-1.62427,0.51690,0.11439,0.14455,0.23123,1.00821,2.19853,3.61485,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00345,0.02568,0.00036,0.00347,-0.00205,-0.00526
62.975,0.47392,-1.31054,2.21480,-2.27442,-1.62462,0.51559,0.11423,0.14436,0.23113,1.00821,2.19802,3.61435,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00344,0.02566,0.00036,0.00347,-0.00205,-0.00527
63.025,0.47236,-1.31131,2.21586,-2.27464,-1.62497,0.51429,0.11407,0.14416,0.23103,1.00821,2.19751,3.61387,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00344,0.02564,0.00036,0.00346,-0.00205,-0.00528
63.077,0.47080,-1.31208,2.21691,-2.27487,-1.62532,0.51298,0.11392,0.14397,0.23093,1.00821,2.19700,3.61338,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00343,0.02561,0.00035,0.00346,-0.00205,-0.00529
63.127,0.46893,-1.31300,2.21818,-2.27513,-1.62575,0.51142,0.11373,0.14374,0.23081,1.00820,2.19639,3.61280,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00343,0.02558,0.00035,0.00346,-0.00204,-0.00530
63.178,0.46737,-1.31376,2.21923,-2.27535,-1.62610,0.51011,0.11357,0.14355,0.23071,1.00820,2.19589,3.61232,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00342,0.02556,0.00034,0.00346,-0.00204,-0.00531
63.229,0.46581,-1.31453,2.22027,-2.27558,-1.62646,0.50880,0.11342,0.14336,0.23061,1.00820,2.19539,3.61184,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00342,0.02554,0.00034,0.00346,-0.00204,-0.00532
63.279,0.46394,-1.31544,2.22152,-2.27584,-1.62688,0.50724,0.11323,0.14314,0.23050,1.00820,2.19478,3.61127,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00341,0.02551,0.00034,0.00345,-0.00204,-0.00533
63.330,0.46237,-1.31620,2.22256,-2.27606,-1.62724,0.50593,0.11307,0.14295,0.23040,1.00819,2.19428,3.61080,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00341,0.02549,0.00033,0.00345,-0.00204,-0.00534
63.381,0.46081,-1.31695,2.22360,-2.27628,-1.62759,0.50462,0.11291,0.14276,0.23031,1.00819,2.19379,3.61033,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00340,0.02547,0.00033,0.00345,-0.00203,-0.00535
63.431,0.45893,-1.31785,2.22484,-2.27655,-1.62802,0.50305,0.11272,0.14253,0.23020,1.00819,2.19319,3.60977,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00340,0.02544,0.00032,0.00345,-0.00203,-0.00536
63.482,0.45736,-1.31861,2.22587,-2.27677,-1.62838,0.50174,0.11256,0.14234,0.23011,1.00819,2.19269,3.60930,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00339,0.02542,0.00032,0.00344,-0.00203,-0.00537
63.533,0.45548,-1.31950,2.22710,-2.27703,-1.62880,0.50017,0.11238,0.14212,0.23000,1.00819,2.19210,3.60875,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00339,0.02539,0.00032,0.00344,-0.00203,-0.00539
63.584,0.45392,-1.32025,2.22812,-2.27725,-1.62916,0.49886,0.11222,0.14193,0.22991,1.00818,2.19161,3.60829,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00339,0.02537,0.00031,0.00344,-0.00203,-0.00540
63.634,0.45203,-1.32114,2.22934,-2.27751,-1.62959,0.49729,0.11203,0.14171,0.22981,1.00818,2.19102,3.60775,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00338,0.02534,0.00031,0.00344,-0.00202,-0.00541
63.686,0.45015,-1.32203,2.23056,-2.27777,-1.63002,0.49572,0.11184,0.14149,0.22970,1.00818,2.19043,3.60720,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00338,0.02531,0.00031,0.00344,-0.00202,-0.00542
63.737,0.44827,-1.32292,2.23177,-2.27803,-1.63045,0.49414,0.11165,0.14127,0.22960,1.00818,2.18984,3.60666,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00337,0.02528,0.00030,0.00343,-0.00202,-0.00543
63.788,0.44670,-1.32366,2.23278,-2.27825,-1.63081,0.49283,0.11149,0.14108,0.22952,1.00817,2.18936,3.60622,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00337,0.02526,0.00030,0.00343,-0.00202,-0.00544
63.839,0.44481,-1.32454,2.23398,-2.27851,-1.63124,0.49126,0.11130,0.14086,0.22942,1.00817,2.18877,3.60569,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00337,0.02523,0.00029,0.00343,-0.00202,-0.00545
63.889,0.44292,-1.32542,2.23518,-2.27877,-1.63167,0.48968,0.11111,0.14064,0.22932,1.00817,2.18819,3.60516,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00336,0.02521,0.00029,0.00343,-0.00201,-0.00546
63.940,0.44103,-1.32629,2.23638,-2.27902,-1.63210,0.48811,0.11092,0.14042,0.22922,1.00817,2.18762,3.60463,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00336,0.02518,0.00029,0.00343,-0.00201,-0.00547
63.990,0.43946,-1.32702,2.23737,-2.27924,-1.63246,0.48679,0.11077,0.14024,0.22914,1.00816,2.18713,3.60420,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00336,0.02516,0.00029,0.00342,-0.00201,-0.00548
64.042,0.43756,-1.32789,2.23856,-2.27950,-1.63289,0.48522,0.11058,0.14003,0.22905,1.00816,2.18656,3.60368,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00336,0.02513,0.00028,0.00342,-0.00201,-0.00549
64.092,0.43567,-1.32875,2.23974,-2.27975,-1.63332,0.48364,0.11039,0.13981,0.22896,1.00816,2.18599,3.60317,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00335,0.02510,0.00028,0.00342,-0.00201,-0.00551
64.144,0.43409,-1.32947,2.24072,-2.27997,-1.63368,0.48233,0.11023,0.13963,0.22888,1.00816,2.18551,3.60274,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00335,0.02508,0.00028,0.00342,-0.00201,-0.00552
64.194,0.43252,-1.33019,2.24170,-2.28018,-1.63405,0.48101,0.11007,0.13945,0.22880,1.00815,2.18504,3.60232,0.00000,0.05000,0.00000,0.00000,0.00000,0.00000,-0.00335,0.02506,0.00027,0.00342,-0.00200,-0.00552
